NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DS.elo.P,macy
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DS.elo.P,nige
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DS.elo.P,rodr
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DS.elo.P,balu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DS.elo.P,egm
20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DS.elo.P,max
32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DS.elo.P,lego
27,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DS.elo.P,schm
13,14,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DS.elo.P,larr
3,3,3,4,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,DS.elo.P,scar
29,28,22,23,23,20,NA,NA,NA,NA,NA,NA,NA,NA,DS.elo.P,raje
33,33,36,36,37,33,NA,NA,NA,NA,NA,NA,NA,NA,DS.elo.P,carm
15,15,14,13,13,11,16,NA,NA,NA,NA,NA,NA,NA,DS.elo.P,ring
19,19,18,17,15,18,21,17,NA,NA,NA,NA,NA,NA,DS.elo.P,talu
16,16,15,15,11,13,12,22,NA,NA,NA,NA,NA,NA,DS.elo.P,gimp
18,18,28,27,27,27,26,24,NA,NA,NA,NA,NA,NA,DS.elo.P,bone
40,38,37,35,41,35,32,33,NA,NA,NA,NA,NA,NA,DS.elo.P,uthe
30,26,29,24,20,17,17,13,13,NA,NA,NA,NA,NA,DS.elo.P,flo
8,8,9,12,14,14,14,14,20,NA,NA,NA,NA,NA,DS.elo.P,tyle
7,7,7,9,10,9,15,27,21,NA,NA,NA,NA,NA,DS.elo.P,mori
45,44,43,42,43,42,41,40,35,29,NA,NA,NA,NA,DS.elo.P,floinf15
11,12,12,10,7,6,4,4,5,7,9,NA,NA,NA,DS.elo.P,fay
37,37,35,34,33,36,35,35,36,27,26,NA,NA,NA,DS.elo.P,wokb
28,29,25,29,25,22,18,30,29,32,29,24,NA,NA,DS.elo.P,ging
35,32,30,30,32,30,31,31,31,38,37,28,NA,NA,DS.elo.P,ocea
1,1,1,1,1,1,1,1,1,1,1,1,1,1,DS.elo.P,sash
2,2,2,2,2,2,2,2,2,2,2,2,2,2,DS.elo.P,panc
9,10,10,7,5,4,5,6,4,3,3,3,3,3,DS.elo.P,flyn
5,5,4,6,4,5,6,5,6,5,5,7,5,4,DS.elo.P,lucy
6,6,5,3,3,3,3,3,3,4,4,4,4,5,DS.elo.P,saff
10,9,8,8,8,8,7,9,8,8,8,5,7,6,DS.elo.P,spoc
4,4,6,5,6,7,8,7,7,6,6,6,6,7,DS.elo.P,coco
21,20,19,18,16,15,11,8,9,9,7,8,8,8,DS.elo.P,fent
12,11,11,11,9,12,10,11,10,10,10,9,9,9,DS.elo.P,socr
25,25,23,21,21,23,20,16,15,14,13,10,10,10,DS.elo.P,sarg
42,40,40,39,38,40,38,37,33,26,27,12,12,11,DS.elo.P,razo
22,22,20,19,19,19,19,15,14,13,14,13,13,12,DS.elo.P,swaz
38,35,33,31,28,28,28,20,16,16,15,14,16,13,DS.elo.P,puck
44,41,39,37,35,34,36,36,28,25,17,18,17,14,DS.elo.P,gizm
31,30,27,26,26,26,24,23,22,20,22,19,19,15,DS.elo.P,cura
24,24,26,25,29,25,25,21,19,15,18,17,21,16,DS.elo.P,cola
17,17,17,16,17,16,13,12,12,12,11,11,11,17,DS.elo.P,holl
50,48,46,44,44,45,39,34,30,28,24,23,24,18,DS.elo.P,hect
36,36,34,33,34,32,30,28,27,22,16,16,18,19,DS.elo.P,lore
46,43,41,40,36,38,33,18,17,18,20,25,20,20,DS.elo.P,funk
51,49,48,47,42,37,34,32,25,19,19,15,14,21,DS.elo.P,cind
34,31,31,28,30,29,27,26,24,17,21,21,26,22,DS.elo.P,magn
43,42,42,41,40,41,40,41,39,35,32,34,33,23,DS.elo.P,caba
39,34,32,32,31,31,29,25,18,23,23,22,15,24,DS.elo.P,dori
14,13,13,14,12,10,9,10,11,11,12,20,23,25,DS.elo.P,phoe
26,27,24,22,24,24,22,19,23,21,25,26,25,26,DS.elo.P,xavi
48,46,45,45,46,44,44,39,37,30,36,29,29,27,DS.elo.P,oreo
23,23,21,20,18,21,23,29,26,24,28,27,22,28,DS.elo.P,swee
41,39,38,38,39,39,37,38,34,33,30,32,27,29,DS.elo.P,egon
54,52,51,50,52,49,48,47,43,40,39,41,36,30,DS.elo.P,guge
52,50,49,48,48,47,45,42,32,31,31,30,28,31,DS.elo.P,fina
47,45,44,43,45,43,42,45,42,39,38,35,34,32,DS.elo.P,home
59,57,56,55,50,48,46,46,41,36,34,36,32,33,DS.elo.P,cact
56,54,53,52,54,53,51,50,44,43,43,40,39,34,DS.elo.P,pean
57,55,54,53,53,52,47,43,38,34,33,33,30,35,DS.elo.P,omni
53,51,50,49,51,50,49,49,45,41,41,38,38,36,DS.elo.P,wood
49,47,47,46,47,46,43,44,40,37,35,31,31,37,DS.elo.P,pino
55,53,52,51,49,51,50,48,46,42,40,37,35,38,DS.elo.P,gats
62,60,59,58,58,57,55,53,49,46,44,42,40,39,DS.elo.P,daen
58,56,55,54,55,54,52,51,47,44,42,39,37,40,DS.elo.P,octo
60,58,57,56,56,55,54,54,50,47,46,44,42,41,DS.elo.P,dire
61,59,58,57,57,56,53,52,48,45,45,43,41,42,DS.elo.P,wolo
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DS.compete.D,macy
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DS.compete.D,nige
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DS.compete.D,rodr
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DS.compete.D,balu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DS.compete.D,egm
18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DS.compete.D,max
28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DS.compete.D,lego
19,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DS.compete.D,schm
11,14,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DS.compete.D,larr
3,3,4,8,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,DS.compete.D,scar
23,22,18,17,16,18,NA,NA,NA,NA,NA,NA,NA,NA,DS.compete.D,raje
34,36,35,35,38,30,NA,NA,NA,NA,NA,NA,NA,NA,DS.compete.D,carm
13,11,11,12,12,12,15,NA,NA,NA,NA,NA,NA,NA,DS.compete.D,ring
22,20,20,19,17,17,18,19,NA,NA,NA,NA,NA,NA,DS.compete.D,talu
16,16,15,15,14,15,12,20,NA,NA,NA,NA,NA,NA,DS.compete.D,gimp
17,17,26,25,25,24,23,26,NA,NA,NA,NA,NA,NA,DS.compete.D,bone
32,30,28,26,27,32,27,27,NA,NA,NA,NA,NA,NA,DS.compete.D,uthe
39,34,36,34,32,29,29,33,17,NA,NA,NA,NA,NA,DS.compete.D,flo
8,8,9,10,11,11,14,12,21,NA,NA,NA,NA,NA,DS.compete.D,tyle
4,4,5,7,7,9,13,14,23,NA,NA,NA,NA,NA,DS.compete.D,mori
40,38,37,37,39,38,37,34,30,27,NA,NA,NA,NA,DS.compete.D,floinf15
14,13,13,11,9,7,7,7,7,9,10,NA,NA,NA,DS.compete.D,fay
47,44,42,40,41,41,38,38,34,30,28,NA,NA,NA,DS.compete.D,wokb
36,33,31,32,33,34,30,35,29,25,29,21,NA,NA,DS.compete.D,ging
54,52,49,49,48,44,40,40,36,37,33,25,NA,NA,DS.compete.D,ocea
1,1,1,1,1,1,1,1,1,1,1,1,1,1,DS.compete.D,sash
2,2,2,2,2,2,2,2,2,2,2,2,2,2,DS.compete.D,panc
5,5,3,3,3,3,3,3,3,3,3,3,3,3,DS.compete.D,flyn
9,9,8,6,5,5,5,5,4,4,4,4,4,4,DS.compete.D,saff
6,6,6,4,4,4,4,4,5,5,5,5,5,5,DS.compete.D,lucy
7,7,7,5,6,6,6,6,6,6,6,6,6,6,DS.compete.D,coco
12,12,12,13,10,13,11,10,10,10,9,9,8,7,DS.compete.D,socr
10,10,10,9,8,8,8,8,8,7,8,7,7,8,DS.compete.D,spoc
20,19,17,16,15,14,9,9,9,8,7,8,9,9,DS.compete.D,fent
30,28,27,27,28,26,25,25,20,15,19,10,10,10,DS.compete.D,razo
24,23,21,20,19,19,17,16,14,16,13,12,11,11,DS.compete.D,swaz
42,40,40,38,35,35,28,29,24,21,16,14,18,12,DS.compete.D,puck
37,37,33,31,29,28,32,30,25,22,15,13,12,13,DS.compete.D,gizm
33,31,30,29,30,31,31,28,26,24,20,16,14,14,DS.compete.D,sarg
26,26,25,24,24,23,22,21,19,19,17,18,13,15,DS.compete.D,cura
35,32,32,30,31,27,26,23,18,17,14,17,15,16,DS.compete.D,lore
45,43,43,42,42,39,33,15,13,12,11,15,16,17,DS.compete.D,funk
29,25,23,21,20,20,19,13,12,11,12,11,17,18,DS.compete.D,cola
41,39,39,39,40,40,39,37,33,29,30,29,27,19,DS.compete.D,caba
27,27,24,23,23,21,21,18,16,14,18,19,20,20,DS.compete.D,magn
51,49,48,47,46,48,44,39,37,33,27,22,21,21,DS.compete.D,hect
43,42,41,41,37,33,34,31,27,23,21,20,19,22,DS.compete.D,cind
38,35,34,33,34,36,35,32,31,28,26,28,25,23,DS.compete.D,egon
25,24,22,22,22,22,20,22,22,20,24,23,22,24,DS.compete.D,xavi
21,21,19,18,18,16,16,17,15,18,23,24,23,25,DS.compete.D,holl
46,45,44,43,43,42,41,41,38,36,34,34,28,26,DS.compete.D,home
55,53,52,51,51,51,51,50,45,41,39,31,33,27,DS.compete.D,oreo
15,15,14,14,13,10,10,11,11,13,22,27,26,28,DS.compete.D,phoe
60,58,57,56,54,52,49,46,40,34,32,33,29,29,DS.compete.D,cact
31,29,29,28,26,25,24,24,28,26,25,26,24,30,DS.compete.D,swee
56,54,53,52,53,50,47,48,44,42,43,39,37,31,DS.compete.D,pean
59,56,55,54,55,54,50,44,41,38,36,38,32,32,DS.compete.D,omni
52,51,51,50,50,49,48,49,46,43,42,41,39,33,DS.compete.D,guge
49,46,45,44,45,46,45,45,43,39,40,36,35,34,DS.compete.D,wood
50,48,47,46,47,47,46,47,42,40,38,32,30,35,DS.compete.D,octo
44,41,38,36,36,37,36,36,32,31,35,37,36,36,DS.compete.D,dori
57,55,54,53,52,53,52,51,48,44,41,40,38,37,DS.compete.D,gats
62,60,59,58,58,57,55,53,49,46,45,42,41,38,DS.compete.D,daen
53,50,50,48,49,45,43,43,35,32,31,30,31,39,DS.compete.D,fina
48,47,46,45,44,43,42,42,39,35,37,35,34,40,DS.compete.D,pino
58,57,56,55,56,55,53,52,47,45,44,43,40,41,DS.compete.D,wolo
61,59,58,57,57,56,54,54,50,47,46,44,42,42,DS.compete.D,dire
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DS.compete.P,macy
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DS.compete.P,nige
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DS.compete.P,rodr
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DS.compete.P,balu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DS.compete.P,egm
20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DS.compete.P,max
28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DS.compete.P,lego
21,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DS.compete.P,schm
10,15,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DS.compete.P,larr
3,3,3,8,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,DS.compete.P,scar
22,21,18,17,17,21,NA,NA,NA,NA,NA,NA,NA,NA,DS.compete.P,raje
34,35,36,36,40,34,NA,NA,NA,NA,NA,NA,NA,NA,DS.compete.P,carm
12,10,10,9,12,12,14,NA,NA,NA,NA,NA,NA,NA,DS.compete.P,ring
19,18,19,18,16,17,17,21,NA,NA,NA,NA,NA,NA,DS.compete.P,talu
16,14,14,15,13,11,10,24,NA,NA,NA,NA,NA,NA,DS.compete.P,gimp
17,19,26,27,28,26,25,26,NA,NA,NA,NA,NA,NA,DS.compete.P,bone
32,30,29,24,24,36,33,31,NA,NA,NA,NA,NA,NA,DS.compete.P,uthe
36,33,37,35,34,32,29,35,18,NA,NA,NA,NA,NA,DS.compete.P,flo
6,6,9,10,10,10,15,12,20,NA,NA,NA,NA,NA,DS.compete.P,tyle
4,4,4,3,6,6,11,15,22,NA,NA,NA,NA,NA,DS.compete.P,mori
46,44,42,42,43,43,41,39,33,30,NA,NA,NA,NA,DS.compete.P,floinf15
15,16,15,13,9,9,7,6,8,10,10,NA,NA,NA,DS.compete.P,fay
41,39,38,37,38,39,37,36,34,31,31,NA,NA,NA,DS.compete.P,wokb
33,31,30,31,31,28,26,34,31,27,30,22,NA,NA,DS.compete.P,ging
48,46,44,43,44,40,38,38,35,36,36,28,NA,NA,DS.compete.P,ocea
1,1,1,1,1,1,1,1,1,1,1,1,1,1,DS.compete.P,sash
2,2,2,2,2,2,2,2,2,2,2,2,2,2,DS.compete.P,panc
5,5,5,4,3,3,3,3,3,3,3,3,3,3,DS.compete.P,flyn
9,8,8,5,4,4,4,4,4,4,4,4,4,4,DS.compete.P,saff
7,7,6,6,5,5,5,5,5,5,5,6,5,5,DS.compete.P,lucy
11,11,11,11,8,8,6,9,9,7,8,5,7,6,DS.compete.P,spoc
8,9,7,7,7,7,8,7,6,6,6,7,6,7,DS.compete.P,coco
13,12,12,12,11,15,13,10,10,9,9,9,9,8,DS.compete.P,socr
18,17,16,16,15,14,9,8,7,8,7,8,8,9,DS.compete.P,fent
30,28,25,25,26,24,23,19,17,16,17,10,10,10,DS.compete.P,razo
24,24,21,21,19,19,19,17,15,17,13,12,11,11,DS.compete.P,swaz
38,37,34,29,29,27,28,29,23,19,16,13,12,12,DS.compete.P,gizm
35,32,31,30,30,31,31,27,27,24,23,17,14,13,DS.compete.P,sarg
45,41,40,38,36,37,34,28,26,23,21,18,20,14,DS.compete.P,puck
25,23,22,20,21,18,18,13,13,11,12,11,18,15,DS.compete.P,cola
43,42,41,40,39,38,27,16,14,14,11,14,13,16,DS.compete.P,funk
29,27,27,26,27,25,24,25,24,22,22,21,19,17,DS.compete.P,cura
27,25,23,22,20,20,20,18,16,15,19,20,22,18,DS.compete.P,magn
39,36,33,32,35,30,30,23,19,18,15,16,16,19,DS.compete.P,lore
42,40,39,39,37,29,35,30,25,21,18,15,15,20,DS.compete.P,cind
37,34,32,33,33,33,36,32,29,25,25,26,21,21,DS.compete.P,egon
49,48,45,44,42,45,42,41,39,35,28,23,24,22,DS.compete.P,hect
23,22,20,19,18,16,16,14,12,13,14,19,17,23,DS.compete.P,holl
44,43,43,41,41,42,40,40,37,34,32,32,34,24,DS.compete.P,caba
26,26,24,23,23,23,21,22,21,20,24,24,23,25,DS.compete.P,xavi
53,51,49,49,49,46,47,45,41,38,35,30,29,26,DS.compete.P,oreo
40,38,35,34,32,35,32,33,30,28,29,31,28,27,DS.compete.P,dori
14,13,13,14,14,13,12,11,11,12,20,25,27,28,DS.compete.P,phoe
56,54,53,52,54,51,45,47,43,42,43,40,38,29,DS.compete.P,pean
47,45,46,46,45,44,43,44,40,37,37,36,31,30,DS.compete.P,home
60,58,57,56,55,53,49,42,38,32,33,34,30,31,DS.compete.P,cact
31,29,28,28,25,22,22,20,28,26,27,29,25,32,DS.compete.P,swee
50,47,47,45,46,41,39,37,32,29,26,27,26,33,DS.compete.P,fina
58,56,55,54,53,54,51,43,36,33,34,33,32,34,DS.compete.P,omni
51,49,48,47,47,47,46,48,45,41,40,38,36,35,DS.compete.P,wood
55,53,52,51,51,50,50,49,44,40,41,41,39,36,DS.compete.P,guge
54,52,51,50,50,49,48,50,46,43,39,35,33,37,DS.compete.P,octo
57,55,54,53,52,52,52,51,48,44,42,39,37,38,DS.compete.P,gats
62,60,59,58,58,57,54,53,49,46,45,42,40,39,DS.compete.P,daen
59,57,56,55,56,55,53,52,47,45,44,43,41,40,DS.compete.P,wolo
52,50,50,48,48,48,44,46,42,39,38,37,35,41,DS.compete.P,pino
61,59,58,57,57,56,55,54,50,47,46,44,42,42,DS.compete.P,dire
30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BI,max
39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BI,lego
40,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BI,schm
4,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BI,larr
2,2,2,2,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,BI,scar
26,28,23,22,21,14,NA,NA,NA,NA,NA,NA,NA,NA,BI,raje
46,45,44,45,44,51,NA,NA,NA,NA,NA,NA,NA,NA,BI,carm
18,18,17,16,16,17,16,NA,NA,NA,NA,NA,NA,NA,BI,ring
22,21,19,18,18,18,23,14,NA,NA,NA,NA,NA,NA,BI,talu
19,19,18,17,17,16,13,30,NA,NA,NA,NA,NA,NA,BI,gimp
17,16,40,38,40,40,39,38,NA,NA,NA,NA,NA,NA,BI,bone
43,43,41,41,47,45,53,51,NA,NA,NA,NA,NA,NA,BI,uthe
21,20,20,19,19,19,17,15,13,NA,NA,NA,NA,NA,BI,flo
9,11,11,10,9,11,14,13,14,NA,NA,NA,NA,NA,BI,tyle
16,17,16,15,14,15,15,27,32,NA,NA,NA,NA,NA,BI,mori
58,56,55,54,54,54,51,50,45,43,NA,NA,NA,NA,BI,floinf15
3,3,4,3,2,2,2,2,2,2,2,NA,NA,NA,BI,fay
44,41,39,39,38,37,37,37,35,33,29,NA,NA,NA,BI,wokb
38,38,36,35,35,34,33,33,29,27,28,32,NA,NA,BI,ging
51,49,48,47,48,46,44,44,41,40,41,41,NA,NA,BI,ocea
1,1,1,1,1,1,1,1,1,1,1,1,1,1,BI,sash
7,7,7,6,5,5,5,5,5,5,4,3,3,2,BI,swaz
5,4,5,4,3,3,3,3,3,3,3,2,2,3,BI,flyn
6,6,6,5,4,4,4,4,4,4,5,4,4,4,BI,panc
8,8,8,7,6,6,6,6,6,6,6,5,5,5,BI,saff
10,10,10,9,7,9,8,8,8,8,7,7,7,6,BI,socr
14,14,14,13,12,12,11,11,11,11,10,8,6,7,BI,sarg
25,25,24,23,23,22,20,19,17,15,13,12,14,8,BI,puck
11,9,9,8,8,7,7,7,7,7,8,6,8,9,BI,spoc
13,13,13,12,11,10,10,10,10,10,11,10,10,10,BI,lucy
15,15,15,14,13,13,12,12,12,12,12,11,11,11,BI,fent
12,12,12,11,10,8,9,9,9,9,9,9,9,12,BI,coco
23,24,22,21,22,21,19,17,16,14,15,13,12,13,BI,cola
20,22,21,20,20,20,18,16,15,13,14,14,13,14,BI,phoe
31,31,27,26,26,25,22,20,19,18,18,17,18,15,BI,gizm
27,27,25,24,24,23,21,18,18,16,16,15,15,16,BI,egon
34,34,31,29,29,28,27,22,22,22,22,19,20,17,BI,cind
33,32,29,27,28,26,25,21,20,21,19,16,17,18,BI,lore
36,37,35,33,32,31,29,23,24,24,17,23,16,19,BI,funk
37,36,33,31,33,32,28,26,25,23,23,21,21,20,BI,razo
32,33,30,28,27,27,26,25,23,20,21,22,19,21,BI,holl
42,39,37,36,36,35,34,31,28,26,26,20,25,22,BI,hect
29,30,28,30,30,30,31,29,27,25,25,24,23,23,BI,cura
35,35,32,32,31,29,30,28,26,17,20,18,22,24,BI,magn
45,42,42,40,39,38,36,35,33,30,31,27,27,25,BI,oreo
41,40,38,37,37,36,35,34,30,28,27,26,26,26,BI,dori
47,44,43,42,41,39,38,36,34,31,30,28,28,27,BI,caba
24,26,26,25,25,24,24,24,21,19,24,25,24,28,BI,swee
48,46,45,43,42,41,40,39,36,32,33,30,29,29,BI,fina
53,51,50,49,49,47,45,43,40,37,36,34,30,30,BI,omni
49,47,46,44,43,42,41,40,37,34,32,29,33,31,BI,home
57,55,54,53,53,52,49,48,44,42,40,39,35,32,BI,guge
52,50,49,48,46,43,42,42,38,35,34,33,32,33,BI,cact
54,52,51,50,50,48,46,45,42,38,39,35,34,34,BI,pean
28,29,34,34,34,33,32,32,31,29,37,36,36,35,BI,xavi
60,58,56,55,56,53,50,49,47,44,43,38,37,36,BI,daen
50,48,47,46,45,44,43,41,39,36,35,31,31,37,BI,pino
55,53,52,51,51,49,48,47,46,41,42,40,39,38,BI,gats
56,54,53,52,52,50,47,46,43,39,38,37,38,39,BI,wolo
59,57,57,56,55,55,52,52,48,45,44,42,40,40,BI,octo
61,59,58,57,57,56,54,53,49,46,45,43,41,41,BI,wood
62,60,59,58,58,57,55,54,50,47,46,44,42,42,BI,dire
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BI,macy
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BI,balu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BI,rodr
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BI,egm
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BI,nige
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elo.original,fay
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elo.original,ging
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elo.original,mori
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elo.original,lego
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elo.original,max
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elo.original,carm
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elo.original,scar
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elo.original,larr
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elo.original,bone
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elo.original,ocea
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elo.original,tyle
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elo.original,flo
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elo.original,ring
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elo.original,wokb
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elo.original,talu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elo.original,gimp
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elo.original,raje
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elo.original,puck
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elo.original,schm
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elo.original,uthe
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elo.original,macy
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elo.original,nige
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elo.original,rodr
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elo.original,floinf15
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elo.original,balu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elo.original,egm
1,1,1,1,1,1,1,1,1,1,1,1,1,1,Elo.original,sash
2,2,2,2,2,2,2,2,2,2,2,2,2,2,Elo.original,socr
3,3,3,3,3,3,3,3,3,3,3,3,3,3,Elo.original,panc
4,4,4,4,4,4,4,4,4,4,4,4,4,4,Elo.original,flyn
6,6,6,6,6,6,6,6,6,6,6,6,6,5,Elo.original,spoc
5,5,5,5,5,5,5,5,5,5,5,5,5,6,Elo.original,sarg
8,8,8,8,8,8,8,8,8,8,8,8,8,7,Elo.original,lucy
7,7,7,7,7,7,7,7,7,7,7,7,7,8,Elo.original,saff
9,9,9,9,9,9,9,9,9,9,9,9,9,9,Elo.original,coco
11,11,11,11,11,11,11,11,11,11,11,11,10,10,Elo.original,cola
10,10,10,10,10,10,10,10,10,10,10,10,11,11,Elo.original,fent
12,12,12,12,12,12,12,12,12,12,12,12,12,12,Elo.original,swaz
13,13,13,13,13,13,13,13,13,13,13,13,13,13,Elo.original,egon
15,15,15,15,15,15,15,15,15,15,15,15,15,14,Elo.original,lore
14,14,14,14,14,14,14,14,14,14,14,14,14,15,Elo.original,phoe
16,16,16,16,16,16,16,16,16,16,16,16,16,16,Elo.original,gizm
20,20,20,20,20,20,20,20,20,20,20,20,20,17,Elo.original,hect
18,18,18,18,18,18,18,18,18,18,18,18,18,18,Elo.original,razo
17,17,17,17,17,17,17,17,17,17,17,17,17,19,Elo.original,holl
19,19,19,19,19,19,19,19,19,19,19,19,19,20,Elo.original,funk
28,28,28,28,28,28,28,28,28,28,28,28,28,21,Elo.original,caba
21,21,21,21,21,21,21,22,21,21,21,21,21,22,Elo.original,cura
23,23,23,23,23,23,22,21,22,22,22,22,22,23,Elo.original,magn
24,24,24,24,24,24,24,23,23,23,23,23,23,24,Elo.original,cind
26,26,26,26,26,26,26,26,26,26,26,26,26,25,Elo.original,oreo
25,25,25,25,25,25,25,25,24,24,24,24,24,26,Elo.original,swee
22,22,22,22,22,22,23,24,25,25,25,25,25,27,Elo.original,xavi
27,27,27,27,27,27,27,27,27,27,27,27,27,28,Elo.original,dori
29,29,29,29,29,29,29,29,29,29,29,29,29,29,Elo.original,omni
32,32,32,32,32,32,32,32,32,32,32,32,31,30,Elo.original,guge
30,30,30,30,30,30,30,30,30,30,30,30,30,31,Elo.original,home
33,33,33,33,33,33,33,33,33,33,33,33,33,32,Elo.original,pino
35,35,35,35,35,35,35,35,35,35,35,35,35,33,Elo.original,pean
31,31,31,31,31,31,31,31,31,31,31,31,32,34,Elo.original,fina
36,36,36,36,36,36,36,36,36,36,36,36,36,35,Elo.original,daen
39,39,39,39,39,39,39,39,40,38,38,37,37,36,Elo.original,wood
34,34,34,34,34,34,34,34,34,34,34,34,34,37,Elo.original,cact
37,37,37,37,37,37,37,37,37,37,37,38,38,38,Elo.original,gats
38,38,38,38,38,38,38,38,38,39,40,40,40,39,Elo.original,wolo
40,40,40,40,40,40,40,40,39,40,39,39,39,40,Elo.original,octo
41,41,41,41,41,41,41,41,41,41,41,41,41,41,Elo.original,dire
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K.fixed,macy
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K.fixed,rodr
